ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
9vpYlo6wFHc,The Tribe Chile Tried To Erase Is Back! #history,"This video explores the fight for recognition by the **indigenous** Selknam people of **chile**, whose history faced **erasure**. Despite facing near **genocide**, their survival represents a crucial **hidden history**. Their struggle for justice continues.",38,Public,9/17/2025,"tierra del fuego, genocide, selknam, selk'nam people, selknam genocide, selk'nam",28.32260750283261,695,6,0,0,34,-,0
k45xN7ST5GA,The Truth Behind NATO's Promises to Russia (Declassified Documents),The video uses newly declassified documents to examine **russia** and **nato** relations. It challenges typical narratives surrounding **putin**'s view on the **russia ukraine war**. Watch for more context on **world news**.,44,Public,9/17/2025,,28.79973852656138,776,7,4,0,31,-,1
mXEeviWSQg0,"The WAR that DISPLACED 700,000 People Overnight! #history",This video examines the tragic consequences of the **nagorno karabach conflict**. The **war** resulted in mass **displacement** and immense suffering. The scale of the **armenia azerbeijan** conflict hints at potential **genocide**.,56,Public,9/16/2025,,28.433274799331667,713,9,0,0,31,-,1
9k0NVqUOzRU,The Genocide No One Talks About!,"This video examines the disturbing history of **corporate genocide** in **south america**, detailing the systematic extermination of the **indigenous** Selknam people. It highlights how **colonialism** enabled this atrocity, resulting in near-total **genocide**. It's a history lesson many have never heard.",45,Public,9/16/2025,"tierra del fuego history, selknam, indigenous history, forgotten genocide",28.54709951485213,732,12,0,0,40,-,1
pnHYUy5e2c0,The Truth Behind Putin's NATO Promise Myth #history,This video examines how President Bush responded to **gorbachov**'s concerns regarding **nato expansion** during the **cold war**. It challenges **putin**'s narrative about promises made concerning NATO and the **ukraine war**.,56,Public,9/16/2025,,28.535257961302136,730,6,0,0,30,-,0
MdBW8wafZZ8,Indigenous Communities Hold the KEY to Saving the Planet,"This video highlights the ongoing **indigenous movement** for **land rights** and self-determination, connecting it to the broader fight for **climate justice**. It emphasizes how **colonialism** continues to impact **indigenous rights** and the importance of supporting their **resistance** against destructive **climate policy**.",107,Public,9/15/2025,indigenous,20.264662506490403,108,1,0,0,41,-,0
VOd4Z-rJUuc,What Really Started the Ukraine War? #news #history,This video analyzes the **geopolitics** of the **russia ukraine** conflict and its impact on **europe**. It examines how **politics** and historical narratives influence current **ukraine** events. Understanding these dynamics is crucial.,47,Public,9/15/2025,,28.979987677289934,809,4,2,0,31,-,0
a-IX_fIROYw,Forgotten Census SHATTERS Ethnic Conflict Myths!,"This video examines the **geopolitics** surrounding the **nagorno karabach** conflict, specifically the tensions between **armenia vs azerbeijan**. Examining the **history** of the region, including the disputed territory of **artsakh**, is crucial to understanding the current situation.",40,Public,9/15/2025,census,27.90448858494765,631,9,1,0,36,-,1
qUK4E3uFiLM,How Corporations Get Away With Murder,"This video exposes the atrocities committed by **jose menendez**, detailing the systematic **murder** of the **selknam** people. It serves as a stark reminder of the **genocide** and injustice they faced. Watch this **menendez documentary** to understand the full scope of the tragedy.",75,Public,9/13/2025,"genocide, selknam, selk´nam",28.353633335496987,700,3,0,0,42,-,0
1NL_j8KbB4c,Did Putin Accidentally Make NATO Bigger? #news #history,"This video analyzes the current **geopolitics** surrounding **ukraine** and **russia**, examining how **politics** are influenced by **history**. It features a discussion of **vladimir putin**'s motivations in the **russia ukraine** conflict.",51,Public,9/13/2025,,23.498670042494226,228,0,0,0,30,-,0
16ezu0uJrYw,The SHOCKING Truth About Historical Misconceptions,"This video explains how to avoid being misled by simplified or manipulated versions of **history**. It emphasizes that real **historical narratives** are complex, often messy, and require careful examination. Learn to immunize yourself against **propaganda in history** and better understand **propaganda analysis**, as well as the tactics of **manipulation** used in **propaganda**.",44,Public,9/13/2025,,28.94776853255194,803,5,0,0,52,-,0
X0dO-aJx-aQ,The Genocide You Were Never Taught About,"This **genocide documentary** exposes a **hidden history**: the Selk'nam **indigenous genocide** in **tierra del fuego**. The film reveals the tragic **conflict** and systematic extermination, highlighting the importance of remembering this forgotten **history** and the story of the **selknam** people.  This documentary exposes the Selk'nam genocide (1880-1930), where a London-traded sheep company systematically exterminated 97% of an Indigenous population in Tierra del Fuego. Through survivor testimony collected by anthropologist Anne Chapman, the video reveals how José Menéndez's corporation paid bounties for Indigenous scalps, specifically targeting women and children to prevent reproduction. The documentary demonstrates how this wasn't random frontier conflict but a calculated business model - what historian David Stannard calls ""extraction-based genocide."" Julius Popper even photographed his killings as documentation for investors. The film connects this historical pattern to contemporary Indigenous resistance movements worldwide, showing how the same extractive systems that eliminated the Selk'nam continue driving environmental destruction and resource conflicts today. Featuring the story of Lola Kiepja, the last traditional Selk'nam shaman who preserved 47 traditional chants until her passing in 1966, the documentary emphasizes how Indigenous communities aren't just victims but the primary opposition to corporate systems prioritizing profit over human survival. The film concludes with evidence of Selk'nam descendants' ongoing fight for recognition and justice, proving that memory itself becomes resistance against systematic erasure.   Chapters  0:00 The Forgotten Genocide 0:45 Land of Fire: Selk'nam Civilization   1:53 Corporate Extermination System 3:58 Lola Kiepja: Last Witness 5:16 The Global Template 6:30 Contemporary Patterns 7:04 Survival and Resistance 8:14 Memory as Resistance   ORGANIZATIONS SUPPORTING INDIGENOUS RESISTANCE  Survival International Website: https://www.survivalinternational.org Focus: Indigenous land rights and cultural preservation worldwide Action: Campaigns against genocidal policies and corporate land grabs  Cultural Survival Website: https://www.culturalsurvival.org Focus: Indigenous peoples' rights, self-determination, and cultures Action: Advocacy, education, and community partnership programs  Indigenous Environmental Network Website: https://www.ienearth.org Focus: Indigenous-led environmental and climate justice Action: Frontline resistance to extractive industries  Amazon Watch Website: https://amazonwatch.org Focus: Protecting rainforest and advancing Indigenous rights in Amazon Basin Action: Corporate accountability campaigns and Indigenous partnership  Rainforest Action Network Website: https://www.ran.org Focus: Forest protection and Indigenous rights Action: Corporate campaigns against deforestation and rights violations",559,Public,9/12/2025,"native americans, native american heritage, people of americas",31.475559288989025,72,7,2,5,352,-,4
KK8fRhUucpM,Why Did Russia Work With NATO? #history,"This video explores the complex **geopolitics** of the **russia ukraine** situation, examining how historical misinterpretations from the **cold war** era continue to influence **foreign policy** today. Understanding the nuances of **politics** is crucial to understanding the conflict in **ukraine**. This analysis sheds light on the broader implications of the conflict.",54,Public,9/12/2025,"russia ukraine, navy, nato, ukraine war, world news, russia ukraine news, russia ukraine war update, russia ukraine conflict, russia vs ukraine war update, russia, ukraine, russia ukraine war, ukraine vs russia, vladimir putin",28.92615507878393,799,0,0,0,50,-,0
BL6TSpsmbvQ,How Did Kids Become Soldiers? #history,This video explores the complex **history** of the **nagorno-karabakh** region and the ongoing **conflict** between **azerbaijan armenia**. Understanding the nuances of the **armenian language** and the **human rights** issues is essential. Watch this **history documentary** to learn more.,32,Public,9/12/2025,,21.067103439085365,130,0,0,0,38,-,0
KVSfH-ygVqs,Why Ukraine's Choice Terrifies Putin #history,"The video explains that the real issue for **vladimir putin** isn't NATO expansion, but **ukraine**'s democratic choices, which challenges Putin's narrative. This suggests that Ukrainian **democracy** could inspire Russians to seek more freedom themselves, worrying the **kremlin**. This intersects with the ongoing **ukraine war**, making it more than just **politics** to **russia**.",58,Public,9/11/2025,"vladimir putin, russia, ukraine war, nato, putin, ukraine, russia ukraine war, war in ukraine, russia ukraine",23.264662506490403,216,1,0,0,52,-,0
pnZyoHBFye8,4 Common Tactics Used to Manipulate History and Control Narratives #history,This video discusses the tragic **conflict** in **nagorno karabakh** and how **historical manipulation tactics** have played a significant role. Understanding the **history** between **armenia** and **azerbaijan** is crucial for understanding the **human rights** issues at stake. It's important to be aware of this.,39,Public,9/11/2025,,28.931568569324178,800,10,3,0,43,-,1
499YLd1BHZ4,The Truth About NATO Expansion (and Putin’s Claims),"The video examines how **putin**'s attempt to stop **nato** expansion actually resulted in NATO's border with Russia doubling in length due to the **ukraine war**. The **russia ukraine war** is rooted in misinterpretations of the **cold war**. The video reveals the real conversation from 32 years ago and shows how Putin's justification for the war falls apart when the true documents are examined.  Putin launched the Ukraine war to ""prevent NATO expansion."" Result: NATO's border with Russia has doubled.  This video reveals how Putin's justification for the Russia Ukraine war falls apart when you read the declassified documents from 32 years ago. Using primary sources from six national archives, I expose what James Baker actually said to Gorbachev - and why the ""NATO betrayal"" narrative is built on a lie.  THE UKRAINE WAR'S HISTORICAL FOUNDATION: Putin has cited a 1990 promise that NATO wouldn't expand ""one inch eastward."" But the German Federal Archives show James Baker was only talking about East German territory during reunification - not Poland, Ukraine, or Eastern Europe.  WHAT THE DOCUMENTS REVEAL: - Baker's promise was Germany-specific, not a blanket NATO restriction - Bush told Gorbachev countries had ""a right to choose their own path""   - Russia partnered with NATO throughout the 1990s during expansion - Ukraine's parliament voted 334-0 for NATO membership AFTER Russian aggression - Putin's war to stop NATO expansion created the longest NATO border in Russian history  This isn't just politics - it's about how historical lies justify modern wars. The Ukraine war represents one of the most spectacular strategic failures in recent history.   CHAPTERS  0:00 Putin's Strategic Failure 0:30 The NATO Betrayal Story 1:03 The Problem With This Narrative 1:31 What Baker Actually Said 2:20 Russia Helped NATO Expand 3:40 What Putin Really Fears 4:26 The Spectacular Backfire 5:23 The Documents Don't Lie",342,Public,9/10/2025,"russia nato, nato history, russia ukraine conflict explained, conflict in europe, russia ukraine war, russia ukraine conflict, nato, russia ukraine explained, ukraine",16.07265601385425,41,5,3,0,302,-,4
MvzL8Seu0AE,The Man Who Changed History Books Forever #history,"The video delves into the controversial work of **ziya bunyadov**, highlighting his role in the **history** of the region. This **history documentary** explores how the narrative between **azerbaijan armenia** was shaped, focusing on the claims of **caucasian albanian** heritage. It's vital to understand these manipulations.",37,Public,9/10/2025,"heydər əliyev, ziya bunyadov heyder eliyev, ziya bunyadovun heyati, ziya bunyadov kitablari, azərbaycanlı alim",25.570685868171037,368,2,0,0,45,-,0
XL1v97y1tQA,Why Collective Punishment Is Never Okay #facts #history,"The video discusses the **human rights** violations of the **japanese american internment** during **ww2**. Examining **american history**, the video analyzes the **civil rights** implications of the internment of **japanese americans 1942** during **world war ii history**",40,Public,9/9/2025,genocide,26.254632177267297,431,0,0,0,36,-,0
fNmakaD6SqE,Did This Scholar Fake History? #history,"The video explores the implications of compromised **academic integrity**, focusing on how **ziya bunyadov**'s work was scrutinized post-1991. This is important **history** because of how falsifications impact our understanding of **armenia** and **nagorno karabach**. The video sheds light on how historical narratives can be manipulated.",52,Public,9/9/2025,,28.42111724885825,711,8,0,0,45,-,1
UxsXdUj0EhU,Nagorno Karabakh: The Myths and the Madness,"This video examines how both sides in the conflict over **nagorno karabach** have used **historical manipulation tactics**. It is important **history** because of how these tactics have fueled the conflict between **armenia** and **azerbeijan**.  A forgotten Russian census from 1823 reveals how fabricated history fueled one of the world's deadliest ethnic conflicts. 100,000 people just fled their homes in 2023 because both sides weaponized the same historical lies for generations. The evidence is clear: Armenian populations in highland Karabakh predate any Russian involvement by centuries. UCLA historian George Bournoutian's discovery of the complete 1823 imperial census shows 95% Armenian populations before the Treaty of Turkmenchay. Yet Azerbaijan's most influential academic, Zia Bunyadov, spent decades systematically altering medieval texts using ""find and replace"" to change ""Armenian"" to ""Albanian"" throughout historical documents. This isn't just about the Caucasus. The same playbook of historical manipulation is being deployed worldwide right now. Once you understand the pattern, you'll recognize it everywhere.  Chapters   00:00 The 200-Year-Old Census Revelation 00:27 Why This Matters to You Globally 00:43 Two Incompatible Historical Stories 02:09 The Soviet Archives Open 04:15 Meet History's Greatest Academic Forger 06:08 When ""Neutrality"" Becomes Distortion 07:01 The Neighbors Who Became Enemies 09:17 The Human Cost of Fabricated History 11:00 The Global Template for Ethnic Conflict 12:08 How to Immunize Against Historical Manipulation 12:56 Reality Slowly Wins Over Mythology",842,Public,9/8/2025,,20.142736552998368,105,13,2,0,224,-,4
6axS1vEpIIE,Why Did Countries Change Their Minds About Genocide? #history,"The video examines how **international relations** shifted after 2016, especially focusing on **turkey**. This is important **history** because of how administrations change. The video also discusses **joe biden**'s perspective on **current events** and the relevant **history facts**.",93,Public,9/8/2025,"armenian, armenians, ottoman empire, turkey, armenian genocide, genocide, world war i, donald trump",27.835348374661447,621,11,1,0,37,-,1
qg87tlmEL0g,The Truth About Armenian Relocations Revealed! #history,This video challenges the idea that forced relocations during the **armenian genocide** were legitimate. The forced **violence** of the **ottoman empire** raises serious questions. It's vital to address these **human rights** violations and what constitutes **war crimes**.,36,Public,9/7/2025,"armenian, armenians, ottoman empire, turkey, armenian genocide, genocide, world war i, donald trump",27.686456071487644,600,6,1,0,37,-,1
1I5qT_REo-o,What Really Happened on May 27th 1915? #history,"The video details the beginning of the official policy of the **armenian genocide** during the **ottoman empire**. Highlighting key **historical facts**, it shows how the events were planned, not a spontaneous act. Understanding this part of **ottoman history** and the role of the **turks** is vital to understanding the **history** of the region.",35,Public,9/6/2025,"armenian, armenians, ottoman empire, turkey, armenian genocide, genocide, world war i, donald trump",19.57068586817104,92,0,0,0,53,-,0
TALZCctOWJY,Armenia's Surprising Statement Shocks Everyone! #history,"The video discusses President **donald trump**'s shift on **armenian genocide remembrance day**. This is big **news** because of how **politics** influences historical memory. Understanding this **history** is very important, especially the **armenia facts** and the role that **turkey** plays.",40,Public,9/5/2025,"armenian, armenians, ottoman empire, turkey, armenian genocide, genocide, world war i, donald trump",28.56480131917118,735,5,0,0,39,-,0
kqtjxF9oa0M,Why Did Everyone Ignore These Documents?,"The video examines the overwhelming evidence against the **denial** of the **armenian genocide**, showcasing authenticated **ottoman empire** documents. This historical **documentary** sheds light on **turkey's** role in the genocide. Understanding this **history** is crucial for recognizing the truth.",35,Public,9/4/2025,"armenian, armenians, ottoman empire, turkey, armenian genocide, genocide, world war i",29.153029269199187,842,4,1,0,38,-,0
wMdIuE9rlIw,What REALLY Decided Greece's Original Borders? #history,"The video explores the **greek war of independence 1821** and the initial formation of **modern greece**. Understanding the **history** of the **ottoman empire** helps contextualize the **greek revolution** and the struggle for the **liberation of greece**, which is a critical period in **greek history**.",66,Public,9/3/2025,"greece, greek islands",30.016873647581637,1028,21,2,0,44,-,2
3PKXwHL5dZU,Is Genocide Denial RUINING History?,"The video explores how the truth of the Armenian Genocide is distorted through calculated **political communication**. Despite overwhelming **evidence**, the **denying history** continues due to global **politics** and **diplomacy**, as seen in many similar **documentaries**. This is a lesson in how historical **history** is rewritten.",47,Public,9/3/2025,"armenian, armenians, ottoman empire, turkey, armenian genocide, genocide, world war i",28.285080518112874,689,7,0,0,45,-,1
HEJTHV5cR9I,Why Did Greece Get These Islands? #history,"The video explains how **WW2** led to the transfer of the Dodecanese islands from Italy to **greece** in 1947. It emphasizes the strict demilitarization terms in the Treaty of Paris, impacting the region's **history**. Explore the **greek islands** and **europe** as part of this **travel** through **greek history**.",48,Public,9/3/2025,"greece during wwii, greco-italian war",29.37837088290319,887,8,0,0,48,-,0
Z6-kjb40azc,How Turkey Uses Power To Silence History #history,"This video examines how **turkey** uses its political influence to further deny the **armenian genocide**. Understanding the **history** surrounding these events is critical, especially in today's landscape of **geopolitics** and **international relations**. The video explains how **politics** and **diplomacy** play a key role in this ongoing denial.",80,Public,9/3/2025,"armenian, world war 1, armenians, ottoman empire, armenian genocide, armenia, turkey, armenian genocide world history, armenian genocide documentary",29.845101694754035,988,3,0,0,47,-,-
mCa2GyAqoCE,Expert Historians Expose Turkey's Darkest Secret #historicalmyths,"This video delves into the continued **denial** of the **armenian genocide** by **turkey**, despite overwhelming **evidence**. Understanding the **history** of the **ottoman empire** is crucial to grasping the complexities of this **genocide**.",113,Public,9/1/2025,"armenian, ottoman empire, genocide",26.498670042494226,456,4,0,0,32,-,0
MbXpal_mP5I,The Gamble That Destroyed Greece's Dream #history,"Following **WW1**, Greece's attempt to expand into Anatolia ended in the **asia minor catastrophe**, a crushing defeat in the **turkish war of independence**. The events leading up to the signing of the **treaty of lausanne** had a profound impact on both **greek history** and modern **turkey**.",87,Public,9/1/2025,"ottoman empire, greco-turkish war, first world war, history, ww1, world war i, treaty of lausanne, world war 1",28.5999891969175,741,4,1,0,46,-,-
Oc7oq292HkM,The Armenian Genocide: Facts and Myths,"This video analyzes how even the Armenian government is deprioritizing the recognition of the **armenian genocide**, despite historical evidence. Even **donald trump** is walking back the recognition of the genocide. This shows the power of **turkey** to influence global **diplomacy**.  00:00 Political Shifts 02:30 Turkish Claims 04:48 Evidence Revealed 09:07 Denial Strategy 11:29 Truth vs Politics",753,Public,9/1/2025,"denialism, ottoman empire history, 1.5million lives erased, armenian genocide documentary, amenian genocide, genocide, the armenian genocide the great war, armenia history, holocaust",20.498670042494226,114,9,11,0,56,-,4
MxTvZqygaF4,The Surprising Truth About Greek Islands and the Ottomans #history,"This video explores the complex history, noting that certain islands were part of the **ottoman empire history**, not a Greek state. The video explains how the islands' Greek-speaking Orthodox Christian populations were Ottoman subjects during the **history of the ottoman empire**, not citizens of **greece** or **turkey**, challenging common assumptions. Understanding the nuances of the **greek revolution** and the **byzantine empire** is key to understanding **turkish history**.",42,Public,8/31/2025,"greece, ottoman empire, greek history",29.679904592581693,951,7,7,0,67,-,-
5s_qIszixr8,How Cyprus Was Divided in Just 5 Days #history,The video explains the events of the **cyprus invasion** in **cyprus 1974** when a Greek military coup led to a **turkish invasion of cyprus** just five days later. Learn about **cyprus history** and the **cyprus problem** and how it relates to **geopolitics**.,118,Public,8/30/2025,"cyprus history, northern cyprus, history of cyprus, cyprus, cyprus conflict, greece",25.686727272663216,378,2,1,0,42,-,-
PpzCZrR9ILM,The Truth Behind The Island Dispute Revealed #history,"The video examines the ongoing **dispute** between **turkey** and **greece** over the **islands** in the **aegean sea**, referencing the **treaty of lausanne**. This analysis offers context to the complex relationship, providing insight into current tensions.",66,Public,8/29/2025,nato,32.5716104145245,1855,12,8,0,35,-,-
7_mAls09aR0,Did Greece Really Own These Islands? #history,"The video presents the historical context of certain islands, noting they were part of the **ottoman empire** for a significant period. It explains how **greece** gained control through the **treaty of lausanne**, not historical rights. Both **turkey** and Greece use **diplomacy** to defend their claims.",60,Public,8/28/2025,"geography facts, geography, maps, greece, greek islands, greece vs turkey",27.897624055161838,630,3,7,0,45,-,-
SNpi_91mhbw,The Truth About Taiwan And China Revealed!,"This video delves into the complex relationship between **china taiwan**, explaining how modern governments leverage historical narratives to achieve their political objectives. Understanding the true **chinese history** helps to debunk many political arguments. By considering the actual record, we can understand the complex history of **taiwan china** relations and the implications for **geopolitics** and **taiwan news**.",44,Public,8/27/2025,,27.897624055161838,630,8,0,0,56,-,-
_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"The video looks at the territorial **dispute** between Turkey and Greece. Both countries cite historical treaties to support their claims over the **islands** in the Aegean Sea. The video presents the arguments from both **turkey** and **greece** and provides historical context to this ongoing conflict.  CHAPTERS: 0:00 - The NATO Dispute 0:29 - Two Competing Stories   0:58 - Same Documents, Opposite Claims 1:15 - 400 Years of Ottoman Rule 1:52 - Greek Independence (1821) 2:29 - Gradual Greek Expansion 3:10 - The WWI Catastrophe   3:31 - Treaty of Lausanne (1923) 4:34 - WWII & The 1947 Treaty 5:33 - Decades of Accepted Settlement 5:56 - 1974: The Game Changer 7:28 - Greek Island Militarization 8:14 - The Modern Legal Battle 8:32 - What The Evidence Shows 9:08 - Both Sides Cherry-Pick History 9:24 - The Real Story Behind The Dispute",548,Public,8/27/2025,"greece turkey war scenario, greece vs turkey, turkey greece war, turkey vs greece, greek islands, greece, eastern mediterranean conflict, turkey greece claims explained, greece turkey conflict, why turkey and greece hate, aegean dispute, greece turkey war, greece history, why greece and turkey hate each other",29.474876221585568,907,34,58,0,140,-,4
cQK-wlo7DbI,Taiwan's Surprising History Revealed! #history,"The video explores how Taiwan was seen as terra incognita by the Chinese, with limited knowledge until the Qing period. This understanding is crucial when discussing historical claims and the question of who controlled taiwan. Learn about the history of china and the establishment of boundaries in this video.",41,Public,8/26/2025,"qing emperors series, history of china documentary, china",27.547183060213587,581,6,0,0,49,-,1
KKYkahdst54,Why WATERWAY Disputes Are a BIGGER Deal Than You Think #history,"The video details how disputes over a major waterway have become a global issue, involving China's ambitions and international law. It highlights how historical myths and modern power struggles shape these conflicts, with the United Nations and its allies taking action, impacting the region's geopolitics. Ultimately these issues are related to law of sea.",74,Public,8/25/2025,,23.720671786825555,240,2,0,0,54,-,0
g5jxKyb_6Mo,The Embarrassing Map Mistake of 1292!,"The video discusses a historical event where Kublai Khan's officials mistakenly landed in Taiwan, which raises questions about historical administrative control. This error impacts the validity of **territorial integrity** claims. Watch to understand the role of **kublai khan documentary** and its relation to **china**.",71,Public,8/25/2025,,18.56947367664005,73,2,2,0,44,-,3
xm3umdVI_kw,The South China Sea Claims: A Myth Busted #history,"Delve into the complex history of China's South China Sea claim, a topic shrouded in controversy and geopolitical tensions. This video takes a closer look at the historical context behind China's assertion of dominance over the region, exploring the roots of regional conflicts and the implications of this disputed territory. From ancient trade routes to modern-day naval power, we examine the myths and realities surrounding China's South China Sea claim. Join us as we navigate the treacherous waters of international relations and uncover the truth behind one of the world's most contentious territorial disputes.",68,Public,8/24/2025,"china history, geopolitical tensions, historical context, regional conflicts, south china sea",28.19623107581458,675,2,0,0,94,-,0
Eyyrf2AmXMo,How Japan Changed Taiwan Forever! #history #historicalmyths,"The video explores the treaty of shimonoseki and how Taiwan was ceded to Japan after the China Japan war. The island spent 50 years under Japan rules, greatly impacting Taiwan's history. This period also saw significant economic and cultural development in Taiwan.",44,Public,8/24/2025,"geopolitics, china taiwan war, taiwan, china taiwan invasion, china, xi jinping, china taiwan, south china sea",32.206668071734605,1705,21,2,0,42,-,1
LCze9B2xpOI,The SHOCKING Truth About China's TAIWAN History,"Taiwan is actively preparing its defenses, conducting large-scale military exercises to prepare for a potential conflict. The heart of the matter involves complex historical claims and the question of who has controlled Taiwan. Delve into the intricacies of china taiwan and examine the region's geopolitics, as tensions continue to rise amid ongoing china taiwan war.  0:00 Taiwan Is Preparing for War 0:32 Beijing's ""Ancient Times"" Claims 1:11 The 230 AD Expedition Mystery   2:29 The Dragon Island Mix-Up 3:49 The Epic Yuan Dynasty Fail 4:58 212 Years of Chinese Rule 6:46 Why China Never Controlled Taiwan 7:38 Where Historians Agree 8:35 Beyond the Political Claims 8:45 What You Should Remember",575,Public,8/23/2025,,23.862588931160623,248,10,11,0,109,-,3
9PdLCVwZhRI,What's REALLY Going On with CHINA's South China Sea Islands?,"The video details China's rejection of an international ruling regarding the South China Sea and the ongoing tensions that have arisen. This has led to China building artificial islands and militarizing them, impacting international trade. Understand the situation with asean and the role of geopolitics in the region.",40,Public,8/23/2025,,28.303884682910176,692,5,0,0,48,-,0
O6fWgutj6kw,The Map That Changed Asia Forever!,This video addresses the china 9 dash line and how it became a flashpoint in the region. The submission of the nine dash line to the UN kicked off a territory dispute with countries like the Philippines. Learn how international law is applied regarding the south china sea.,54,Public,8/22/2025,,28.151112877422158,668,3,0,0,48,-,0
taDt_r5Q-O4,Why Did China Change Its Famous Map? #history,This video highlights how the nine dash line history was changed in 1952 by China. The shift to the nine dash line china was a gesture to North Vietnam. This has caused a major territory dispute in the south china sea.,43,Public,8/21/2025,,27.60637147149138,589,5,0,0,41,-,0
LrthC_8Hb2Y,How a 1947 Drawing Changed the World!,"This video explains how the nine dash line became the basis for china claims over the South China Sea. This single document has sparked a geopolitical firestorm, impacting international trade and geopolitics. Learn about the china history and the origins of the territory dispute.   TIMESTAMPS: 0:00 Intro: The Myth vs Reality 0:27 1947: Birth of the Line 1:07 1952: Political Changes   1:57 2009: UN Submission 2:20 Legal Battle: Philippines vs China 2:54 Current Crisis & Consequences 3:59 Conclusion: The Future at Stake",282,Public,8/20/2025,,19.475559288989025,90,4,0,0,82,-,2
xmayJ7_dLmc,How Unfair Rules Changed Lives Forever #history,"The administration often favored the state's Hindu minority, which caused lasting bitterness among the people due to the heavy taxes and forced unpaid labor. This resulted in labor exploitation and a system that enriched the ruling class. Learn more about worker rights and social justice in this video.",42,Public,8/19/2025,"muslim kashmir, jammu kashmir, kashmir, india kashmir conflict, pakistan kashmir",23.498670042494226,228,3,0,0,48,-,-
RViJoCi6ZnM,What's Really Behind Kashmir's Centuries of Turmoil? #history,"Explore the early history of Jammu and Kashmir and the establishment of the Dogra dynasty. The video covers the immediate divide between the Hindu rulers and the Muslim majority, setting the stage for future conflict. Learn about Kashmir history and the roots of this complex situation.",32,Public,8/18/2025,"india vs pakistan, jammu and kashmir",23.738668008689885,241,1,0,0,46,-,-
EjluIptpkQg,KASHMIR 1949 The WAR that Changed Everything,Learn about the crucial historical event of the Kashmir War in 1949 between India and Pakistan. Explore the impact of this conflict on the region and the role of the Pashtun tribes.,60,Public,8/17/2025,"kashmir, india, 1949, pakistan, war",27.584270563266745,586,2,0,0,32,-,-
GL7wE7GF4G0,I Investigated The Dark History Of KASHMIR's 1846 Treaty,"Uncover the dark history of Kashmir's 1846 Treaty in this investigative video. Explore the complex relationship between India, Pakistan, and Kashmir's past in Amritsar.",40,Public,8/16/2025,"amritsar, india, pakistan, kashmir",19.019550008653873,81,1,0,0,24,-,-
I8LPPphIF-M,What REALLY Sparked Kashmir Conflict in Minutes,Discover the history behind the Kashmir conflict between India and Pakistan in minutes. Learn what really sparked the tension in the region.,25,Public,8/15/2025,"pakistan, india pakistan conflict, kashmir, kashmir conflict, jammu and kashmir, jammu kashmir, kashmir history, india pakistan, kashmir video, kashmir dispute, india, pakistan kashmir",27.925017090418223,634,1,0,0,22,-,-
0ItV75cadvM,The SHOCKING Truth About Kashmir's Century of Pain #history,"Delve into the shocking truth about Kashmir's century of pain in this eye-opening video. Explore the history of Pakistan, India, and the Kashmir conflict. #history #KashmirWar",53,Public,8/14/2025,"history of kashmir, pok, kashmir, kashmir news, pakistan, india pakistan history",19.974634448255383,101,1,0,0,26,-,-
lPilDVSAeEM,I Investigated the SHOCKING Sale of Kashmir and Here's What I Found!,"MYTH: Kashmir's conflict started with religious tensions REALITY: Britain literally sold the entire region for 7.5 million rupees in 1846  In 1846, the British East India Company sold Kashmir to Maharaja Gulab Singh through the Treaty of Amritsar - one of the most shocking land deals in history. This single transaction shaped the geopolitical nightmare we see today.  #Kashmir #BritishEmpire #History #Geopolitics #India #Pakistan #Treaty #Colonial #MythBusting #HistoryVsHype",629,Public,8/14/2025,"jammu, kashmir, jammu and kashmir",23.363707678174293,221,6,28,0,68,-,-
yV4bIhVQlqk,Protectionism's DARK SECRET Revealed Smoot-Hawley Act's Shocking Truth,Uncover the dark secret of protectionism with the shocking truth about the Smoot-Hawley Act. Learn how this tariff act during the Great Depression impacted the economy.,40,Public,8/13/2025,"herbert hoover, donald trump, protectionism, great depression, smoot-hawley tariff act, stock market",22.046184462693233,163,1,0,0,26,-,-
yldSIwVsepk,The SECRET DANGER of Relying on Isolation for Power #history,Learn about the secret danger of relying on isolation for power in this video. Discover the strengths and weaknesses of isolationism versus globalism in history.,19,Public,8/12/2025,,28.49953766124962,724,6,0,0,25,-,-
ZSp1wgdXvN8,The REAL Reason Open Trade Saved Billions After WWII,"Discover the real reason open trade saved billions after WWII and how it impacts globalism, the WTO, and prosperity. Find out more in this eye-opening video!",32,Public,8/11/2025,"united nations, economic growth, imf",30.083717989709655,1044,0,0,0,26,-,-
h0PKIqQ5sOo,Did the SMOOTH HAWLEY Act's HIGH TARIFFS KILL US Jobs?,"Learn about the devastating impact of trade wars on jobs and economies in this historical analysis. From the Smoot-Hawley Tariff to Trump’s policies, explore how trade conflicts can lead to economic depression.",25,Public,8/10/2025,,28.810879034958578,778,3,0,0,32,-,-
