Date,Content,Video title,Video publish time,Duration,Average view duration
2025-09-18,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:04:08
2025-09-19,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:50
2025-09-20,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:05:58
2025-09-21,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:24
2025-09-22,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-09-23,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:26
2025-09-24,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-09-25,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:06:50
2025-09-26,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:06:47
2025-09-27,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:01:47
2025-09-28,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-09-29,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,
2025-09-30,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:15
2025-10-01,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-02,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:09:05
2025-10-03,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-04,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-05,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-06,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-07,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-08,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-09,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-10,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-11,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-12,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-13,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-14,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-15,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:01:18
2025-10-16,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-17,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:09:04
2025-10-18,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-19,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-20,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-21,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-22,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:01:57
2025-10-23,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-24,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-10-25,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:16
2025-10-26,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:30
2025-10-27,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:04:27
2025-10-28,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:09:07
2025-10-29,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:08:02
2025-10-30,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:09:37
2025-10-31,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-01,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-02,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-03,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:19
2025-11-04,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:03:00
2025-11-05,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:04:35
2025-11-06,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-07,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-08,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:10:27
2025-11-09,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:02
2025-11-10,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:02:29
2025-11-11,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-12,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-13,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:13
2025-11-14,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,
2025-11-15,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:02:09
2025-11-16,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:21
2025-11-17,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-18,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-19,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-20,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-21,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:04
2025-11-22,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:01:10
2025-11-23,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,
2025-11-24,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-25,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:39
2025-11-26,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-27,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:02
2025-11-28,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:01:03
2025-11-29,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-11-30,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-01,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-02,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-03,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-04,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-05,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-06,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-07,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-08,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-09,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-10,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-11,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-12,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-13,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-14,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:01
2025-12-15,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-16,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-17,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-18,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:08:58
2025-12-19,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-20,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-21,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-22,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-23,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-24,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2025-12-25,_N_08zn95FY,Why TURKEY and GREECE Can't Agree on these islands.,"Aug 27, 2025",548,0:00:00
2024-12-26,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2024-12-27,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2024-12-28,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2024-12-29,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2024-12-30,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2024-12-31,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-01,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-02,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-03,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-04,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-05,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-06,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-07,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-08,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-09,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-10,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-11,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-12,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-13,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-14,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-15,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-16,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-17,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-18,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-19,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-20,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-21,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-22,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-23,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-24,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-25,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-26,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-27,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-28,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-29,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-30,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-01-31,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-01,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-02,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-03,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-04,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-05,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-06,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-07,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-08,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-09,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-10,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-11,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-12,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-13,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-14,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-15,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-16,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-17,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-18,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-19,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-20,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-21,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-22,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-23,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-24,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-25,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-26,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-27,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-02-28,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-01,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-02,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-03,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-04,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-05,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-06,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-07,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-08,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-09,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-10,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-11,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-12,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-13,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-14,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-15,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-16,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-17,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-18,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-19,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-20,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-21,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-22,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-23,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-24,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-25,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-26,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-27,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-28,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-29,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-30,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-03-31,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-01,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-02,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-03,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-04,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-05,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-06,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-07,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-08,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-09,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-10,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-11,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-12,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-13,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-14,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-15,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-16,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-17,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-18,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-19,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-20,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-21,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-22,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-23,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-24,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-25,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-26,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-27,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-28,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-29,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-04-30,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-05-01,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-05-02,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
2025-05-03,oDK52GwjTIo,Venezuela vs Guyana: The Oil War Over Essequibo,"Oct 19, 2025",633,0:00:00
